0,790209790209831	0,335664335664339	0,0559440559440387	-0,0839160839161069	-0,118881118881138	-0,0839160839160924	-0,0139860139860104	0,0559440559440691	0,0909090909091062	0,0559440559440633	-0,0839160839160997
0,335664335664291	0,28671328671328	0,223776223776237	0,153846153846175	0,083916083916103	0,0209790209790325	-0,0279720279720264	-0,055944055944063	-0,0559440559440669	-0,0209790209790275	0,0559440559440656
0,0559440559440471	0,223776223776221	0,286713286713288	0,270396270396273	0,200466200466204	0,102564102564106	0,00233100233100436	-0,0745920745920737	-0,102564102564103	-0,0559440559440567	0,0909090909090907
-0,0839160839160846	0,153846153846153	0,27039627039627	0,292540792540792	0,247086247086247	0,160839160839161	0,0606060606060612	-0,0268065268065261	-0,074592074592074	-0,0559440559440556	0,0559440559440554
-0,118881118881119	0,0839160839160832	0,2004662004662	0,247086247086246	0,24009324009324	0,195804195804196	0,130536130536131	0,0606060606060614	0,00233100233100317	-0,0279720279720276	-0,0139860139860145
-0,083916083916084	0,020979020979021	0,102564102564103	0,160839160839161	0,195804195804196	0,207459207459208	0,195804195804196	0,160839160839161	0,102564102564103	0,0209790209790209	-0,083916083916084
-0,0139860139860145	-0,0279720279720276	0,00233100233100317	0,0606060606060614	0,130536130536131	0,195804195804196	0,24009324009324	0,247086247086246	0,2004662004662	0,0839160839160832	-0,118881118881119
0,0559440559440554	-0,0559440559440556	-0,074592074592074	-0,0268065268065261	0,0606060606060612	0,160839160839161	0,247086247086247	0,292540792540792	0,27039627039627	0,153846153846153	-0,0839160839160846
0,0909090909090907	-0,0559440559440567	-0,102564102564103	-0,0745920745920737	0,00233100233100436	0,102564102564106	0,200466200466204	0,270396270396273	0,286713286713288	0,223776223776221	0,0559440559440471
0,0559440559440656	-0,0209790209790275	-0,0559440559440669	-0,055944055944063	-0,0279720279720264	0,0209790209790325	0,083916083916103	0,153846153846175	0,223776223776237	0,28671328671328	0,335664335664291
-0,0839160839160997	0,0559440559440633	0,0909090909091062	0,0559440559440691	-0,0139860139860104	-0,0839160839160924	-0,118881118881138	-0,0839160839161069	0,0559440559440387	0,335664335664339	0,790209790209831
